STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,TRADE_FLOW,Trade flow,END_USE,End-use,PRODUCT,Product,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,HRV,Croatia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,CIV,Côte d’Ivoire,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,HKG,Hong Kong (China),USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,CHN,China (People’s Republic of),USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,COD,Democratic Republic of the Congo,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,MWI,Malawi,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,MEX,Mexico,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,MYS,Malaysia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,RUS,Russia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,SAU,Saudi Arabia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,KEN,Kenya,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,MAC,Macau (China),USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,DJI,Djibouti,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,TUN,Tunisia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,MHL,Marshall Islands,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,DMA,Dominica,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,KOR,Korea,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,FJI,Fiji,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,ARE,United Arab Emirates,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,AND,Andorra,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,COL,Colombia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,SVK,Slovak Republic,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,KNA,Saint Kitts and Nevis,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,SVN,Slovenia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,GHA,Ghana,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,SYC,Seychelles,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,USA,United States,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,ZAF,South Africa,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,UGA,Uganda,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,FSM,Micronesia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,MDA,Moldova,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,IND,India,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,ISR,Israel,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,PRY,Paraguay,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,CUB,Cuba,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,PAK,Pakistan,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,WXD,Rest of the world,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,GBR,United Kingdom,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,BWA,Botswana,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,PAN,Panama,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,TTO,Trinidad and Tobago,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,NIC,Nicaragua,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,BGR,Bulgaria,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,ITA,Italy,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,CMR,Cameroon,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,GMB,Gambia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,BIH,Bosnia and Herzegovina,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C261,Electronic components and boards,WSM,Samoa,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",SVN,Slovenia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NPL,Nepal,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",TTO,Trinidad and Tobago,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BFA,Burkina Faso,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NGA,Nigeria,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NAM,Namibia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",JOR,Jordan,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BRN,Brunei Darussalam,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",POL,Poland,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GRC,Greece,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BGD,Bangladesh,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CRI,Costa Rica,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ARM,Armenia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MDG,Madagascar,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NLD,Netherlands,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MWI,Malawi,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",LBN,Lebanon,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",VEN,Venezuela,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",KWT,Kuwait,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",OMN,Oman,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MYS,Malaysia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",AGO,Angola,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MKD,North Macedonia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GEO,Georgia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ABW,Aruba,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ITA,Italy,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GHA,Ghana,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",FSM,Micronesia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",YEM,Yemen,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BEL,Belgium,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MMR,Myanmar,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",PYF,French Polynesia,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",TLS,Timor-Leste,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",UZB,Uzbekistan,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MDA,Moldova,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",SLV,El Salvador,USD,US dollar,2022,,0,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,MIXED,Mixed end-use products,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",PRT,Portugal,USD,US dollar,2022,,0,,3,Thousands
