reporter_code,total_exports,year
BEL,47946222.502,2022
CAN,82486797.055,2022
CHN,3755367280,2022
CZE,11295649,2022
FRA,84148401.873,2022
DEU,238154223.241,2022
HKG,346810006.69,2022
HUN,13108359,2022
IRL,3165183.018,2022
ISR,118150000,2022
ITA,245621358.378,2022
JPN,199221692.112,2022
KOR,190613070,2022
MYS,783801039.271,2022
MEX,46621,2022
NLD,90448232.841,2022
NOR,16665229.867,2022
PHL,20421218,2022
IND,6334279571.769,2022
SGP,1036115061.737,2022
VNM,209798508.53,2022
CHE,131787927.725,2022
THA,271097114.274,2022
GBR,160066260.229,2022
USA,337119653,2022
AUT,2896904.137,2022
BEL,75725287.706,2022
CAN,5698732.864,2022
CHN,282059584,2022
CZE,815093,2022
FRA,83879922.608,2022
DEU,23125000.602,2022
HKG,11919187.824,2022
HUN,2012963,2022
IRL,7572507.449,2022
ISR,524000,2022
ITA,6427081.181,2022
JPN,1887524.722,2022
KOR,675802,2022
MYS,297556.068,2022
NLD,28819918.097,2022
NOR,132188.953,2022
PHL,469,2022
IND,58271941.912,2022
SGP,1852185.925,2022
CHE,2297180.732,2022
THA,1244490.936,2022
GBR,21877932.211,2022
USA,81527306,2022
AUT,272683587.726,2022
BEL,622760919.577,2022
CAN,856648850.338,2022
CHN,22520038832,2022
CZE,127768565,2022
FRA,1376239338.059,2022
DEU,2972844338.963,2022
HKG,634646809.445,2022
HUN,66234140,2022
IRL,117079039.748,2022
ISR,117542000,2022
ITA,1276641457.848,2022
JPN,2289275232.737,2022
KOR,1510396900,2022
MYS,205873138.269,2022
MEX,1720635056,2022
NLD,795447406.044,2022
NOR,181831848.03,2022
PHL,44778608,2022
IND,1200408066.851,2022
SGP,165641101.01,2022
VNM,1723954166.656,2022
CHE,370372273.261,2022
THA,530857309.478,2022
GBR,568612065.611,2022
USA,23327985466,2022
AUT,5540451890.423,2022
BEL,6247616611.293,2022
CAN,22071677425.221,2022
CZE,2723330310,2022
FRA,25626765857.328,2022
DEU,113971903958.737,2022
HKG,350384934435.696,2022
HUN,2291236812,2022
IRL,13920219068.836,2022
ISR,4631325000,2022
ITA,17290636327.927,2022
JPN,144539095949.945,2022
KOR,155789384747,2022
MYS,47843004759.473,2022
MEX,10805794678,2022
NLD,15457762870.653,2022
NOR,5211217266.39,2022
PHL,10965840327,2022
IND,15084400600.793,2022
SGP,63968869360.322,2022
VNM,57677796761.902,2022
CHE,44102145774.484,2022
THA,34430098704.995,2022
GBR,35553705474.359,2022
USA,153837022415,2022
CAN,25319.718,2022
FRA,11238.962,2022
DEU,11286.612,2022
KOR,562,2022
MYS,1026575.9,2022
IND,6271.264,2022
SGP,305321.808,2022
GBR,25014.122,2022
USA,1442892,2022
BEL,16771.615,2022
CAN,62593.601,2022
FRA,66.709,2022
DEU,2393.071,2022
ITA,29085.203,2022
KOR,501,2022
MYS,335.145,2022
NLD,215527.463,2022
PHL,18983,2022
IND,12254.879,2022
CHE,3421.157,2022
GBR,171360.416,2022
USA,2031159,2022
AUT,138549022.754,2022
BEL,479899529.301,2022
CAN,1017817191.626,2022
CHN,15600099016,2022
CZE,87686118,2022
FRA,1183689983.273,2022
DEU,2129046214.274,2022
HKG,464864521.687,2022
HUN,118371535,2022
IRL,158822816.23,2022
ISR,138802000,2022
ITA,989826792.576,2022
JPN,1361493895.616,2022
KOR,939761158,2022
MYS,146042630.889,2022
MEX,3607158921,2022
NLD,904643697.58,2022
NOR,50113436.103,2022
PHL,23333794,2022
IND,1511154368.194,2022
SGP,131686277.086,2022
VNM,719039606.607,2022
CHE,593138578.497,2022
THA,289342766.993,2022
GBR,764124231.282,2022
USA,20573031967,2022
AUT,157946.764,2022
BEL,2542314.541,2022
CAN,548536.267,2022
CHN,67415943,2022
CZE,1290,2022
FRA,34997600.542,2022
DEU,658710.779,2022
HKG,53354.711,2022
IRL,13901.295,2022
ITA,885439.092,2022
JPN,1346034.195,2022
KOR,432416,2022
MYS,8685119.103,2022
NLD,2420421.746,2022
NOR,2806.484,2022
PHL,3659,2022
IND,40222282.049,2022
SGP,3957652.798,2022
CHE,15913.04,2022
THA,601341.26,2022
GBR,453049.7,2022
USA,2238921,2022
AUT,3014407.515,2022
BEL,209475146.163,2022
CAN,10421333.168,2022
CHN,976342327,2022
CZE,6349893,2022
FRA,349954318.482,2022
DEU,84199283.22,2022
HKG,21278413.689,2022
HUN,1593395,2022
IRL,15445040.036,2022
ISR,7441000,2022
ITA,87688547.259,2022
JPN,3073153.612,2022
KOR,26515184,2022
MYS,64949993.566,2022
MEX,2792828,2022
NLD,109384935.721,2022
NOR,65225554.764,2022
PHL,3091877,2022
IND,180251294.131,2022
SGP,21453708.617,2022
VNM,6295494.163,2022
CHE,4729731.211,2022
THA,22429187.232,2022
GBR,38685181.214,2022
USA,179927267,2022
AUT,6031767.778,2022
BEL,469966438.5,2022
CAN,16650500.103,2022
CHN,5117591370,2022
CZE,3870800,2022
FRA,237165643.515,2022
DEU,166167854.769,2022
HKG,60694026.583,2022
HUN,1362384,2022
IRL,37417005.006,2022
ISR,44000,2022
ITA,53125876.899,2022
JPN,116221137.375,2022
KOR,98339477,2022
MYS,34235430.195,2022
NLD,163022861.728,2022
NOR,7269574.586,2022
IND,628820376.673,2022
SGP,23231018.576,2022
CHE,21869972.766,2022
THA,26658984.956,2022
GBR,54487727.551,2022
USA,154246797,2022
AUT,21962.382,2022
BEL,38208.978,2022
CAN,542011.762,2022
CHN,11547920,2022
FRA,1088789.042,2022
DEU,119199.287,2022
HUN,22498,2022
ISR,28000,2022
ITA,29685206.05,2022
JPN,2250411.97,2022
KOR,56389,2022
MYS,255136.901,2022
NLD,413465.855,2022
NOR,1831.712,2022
IND,129790.74,2022
SGP,7170257.482,2022
CHE,145767.258,2022
THA,1891052.512,2022
GBR,60897.196,2022
USA,6289079,2022
AUT,23750628.342,2022
BEL,110656308.504,2022
CAN,211065324.492,2022
CHN,2368609459,2022
CZE,13310518,2022
FRA,73065148.972,2022
DEU,343734344.835,2022
HKG,90367241.582,2022
HUN,59065276,2022
IRL,67313499.998,2022
ISR,29122000,2022
ITA,244895140.239,2022
JPN,462856171.08,2022
KOR,213197446,2022
MYS,836873725.592,2022
MEX,1093498584,2022
NLD,170776560.936,2022
NOR,32953357.718,2022
PHL,30429379,2022
IND,179476997.352,2022
SGP,210755754.459,2022
VNM,130028432.506,2022
CHE,237980972.613,2022
THA,152585451.19,2022
GBR,96243954.891,2022
USA,8525369398,2022
AUT,1963787203.51,2022
BEL,594786582.399,2022
CAN,55903622.432,2022
CHN,2265544204,2022
CZE,879041804,2022
FRA,883249454.746,2022
DEU,5394902157.264,2022
HKG,69280326.184,2022
HUN,3248389881,2022
IRL,83783717.626,2022
ISR,37836000,2022
ITA,5841889803.952,2022
JPN,93756082.867,2022
KOR,141138763,2022
MYS,43153352.344,2022
NLD,1186732488.052,2022
NOR,79417176.488,2022
PHL,2692243,2022
IND,451674608.279,2022
SGP,31194673.784,2022
VNM,82826103.441,2022
CHE,332595718.516,2022
THA,17789507.298,2022
GBR,185251018.912,2022
USA,1769568963,2022
AUT,7902209.604,2022
BEL,36549338.785,2022
CAN,211369985.507,2022
CHN,414204238,2022
CZE,8763445,2022
FRA,115247193.227,2022
DEU,161192912.284,2022
HKG,3709879.25,2022
HUN,2049094,2022
IRL,2210887.182,2022
ISR,7866000,2022
ITA,170346930.785,2022
JPN,15528165.79,2022
KOR,13809926,2022
MYS,6311385.049,2022
MEX,260633334,2022
NLD,225764254.139,2022
NOR,1414550.217,2022
PHL,3420950,2022
IND,31546380.324,2022
SGP,695820.115,2022
CHE,7512708.905,2022
THA,2111203.63,2022
GBR,7996333.364,2022
USA,371718665,2022
AUT,97390835.032,2022
BEL,175533274.727,2022
CAN,11387523.005,2022
CHN,1168051027,2022
CZE,114585860,2022
FRA,275433594.695,2022
DEU,813760080.033,2022
HKG,27939484.344,2022
HUN,67151633,2022
IRL,73660854.867,2022
ISR,1054073000,2022
ITA,1405210909.33,2022
JPN,258523471.517,2022
KOR,205776931,2022
MYS,9370432.581,2022
MEX,606759,2022
NLD,744218294.027,2022
NOR,38061488.083,2022
PHL,4224350,2022
IND,137543950.589,2022
SGP,542573588.489,2022
VNM,56055169.167,2022
CHE,123450450.859,2022
THA,27573133.568,2022
GBR,418990060.346,2022
USA,123097738,2022
AUT,7304665930.449,2022
BEL,3661082825.988,2022
CAN,184013353.619,2022
CHN,18227387259,2022
FRA,6261894966.451,2022
DEU,57093188976.987,2022
HKG,1383012816.877,2022
HUN,6232039255,2022
IRL,1568618652.961,2022
ISR,175799000,2022
ITA,8948964107.227,2022
JPN,2311926761.358,2022
KOR,3150383254,2022
MYS,818174406.402,2022
MEX,294429819,2022
NLD,9530024231.202,2022
NOR,302087919.926,2022
PHL,213913074,2022
IND,1019787078.879,2022
SGP,411123220.494,2022
VNM,667390872.637,2022
CHE,2176074488.893,2022
THA,796727386.313,2022
GBR,2607693525.988,2022
USA,3797920519,2022
AUT,8193706.101,2022
BEL,120234671.635,2022
CAN,24122582.838,2022
CHN,1691014029,2022
CZE,1515002,2022
FRA,252945126.611,2022
DEU,61517423.237,2022
HKG,7227176.241,2022
HUN,4934255,2022
IRL,12608108.072,2022
ISR,2501000,2022
ITA,59027496.291,2022
JPN,3866944.276,2022
KOR,19579222,2022
MYS,155728355.2,2022
MEX,1239856,2022
NLD,91633707.601,2022
NOR,6611499.122,2022
PHL,84543,2022
IND,846801890.784,2022
SGP,6148113.384,2022
CHE,5354374.578,2022
THA,141639601.657,2022
GBR,55540856.098,2022
USA,287813769,2022
AUT,1122393204.915,2022
BEL,3033078601.826,2022
CAN,252418255.482,2022
CHN,10191600679,2022
CZE,2277561725,2022
FRA,4253115950.686,2022
DEU,25054393141.038,2022
HKG,446354357.163,2022
HUN,860695191,2022
IRL,611460711.24,2022
ISR,92317000,2022
ITA,4382156462.524,2022
JPN,571804156.439,2022
KOR,510931911,2022
MYS,253593010.715,2022
MEX,160253606,2022
NLD,9777854354.87,2022
NOR,6418684510.656,2022
PHL,98138148,2022
IND,946854607.196,2022
SGP,335909390.116,2022
VNM,494625349.099,2022
CHE,1236596034.538,2022
THA,402137623.925,2022
GBR,3566409531.695,2022
USA,4500861395,2022
AUT,3258928.566,2022
BEL,419757.245,2022
CAN,7418291.683,2022
CHN,34472207,2022
CZE,7900,2022
FRA,3264794.689,2022
DEU,1036553.386,2022
HUN,694079,2022
IRL,33892.37,2022
ISR,460000,2022
ITA,12037002.943,2022
JPN,4215998.629,2022
KOR,3330781,2022
MYS,764748.818,2022
MEX,53923,2022
NLD,5282058.231,2022
NOR,923263.502,2022
PHL,70699,2022
IND,3127131.16,2022
SGP,1697056.332,2022
CHE,611327.349,2022
THA,2823825.657,2022
GBR,9286636.313,2022
USA,197216839,2022
AUT,46023089.163,2022
BEL,111397141.42,2022
CAN,274342363.815,2022
CHN,4318822952,2022
CZE,9181910,2022
FRA,232817608.32,2022
DEU,393080333.927,2022
HKG,70688716.49,2022
HUN,9833016,2022
IRL,26419165.193,2022
ISR,32785000,2022
ITA,625282617.922,2022
JPN,324910187.356,2022
KOR,347495638,2022
MYS,47637279.015,2022
MEX,864033948,2022
NLD,207366476.275,2022
NOR,57262871.178,2022
PHL,42199124,2022
IND,333358579.705,2022
SGP,21437921.625,2022
VNM,110853916.089,2022
CHE,54308455.526,2022
THA,90476556.956,2022
GBR,372964417.668,2022
USA,13853339845,2022
AUT,73032313.307,2022
BEL,134179838.954,2022
CAN,463614707.763,2022
CHN,6288135830,2022
CZE,61400294,2022
FRA,158010370.408,2022
DEU,614931930.762,2022
HKG,113049553.542,2022
HUN,29480055,2022
IRL,10642301.11,2022
ISR,39553000,2022
ITA,516371269.761,2022
JPN,537644511.126,2022
KOR,770721649,2022
MYS,40671665.382,2022
MEX,632782115,2022
NLD,333443112.077,2022
NOR,14730087.769,2022
PHL,5915085,2022
IND,391394569.036,2022
SGP,65887006.652,2022
VNM,168961663.09,2022
CHE,120707724.904,2022
THA,266776815.705,2022
GBR,106166967.275,2022
USA,7901920082,2022
AUT,10504250.646,2022
BEL,19647980.567,2022
CAN,89522249.685,2022
CHN,1658942987,2022
CZE,36600428,2022
FRA,37396674.285,2022
DEU,153104337.777,2022
HKG,47040357.281,2022
HUN,2748411,2022
IRL,9584297.886,2022
ISR,15592000,2022
ITA,87473482.084,2022
JPN,164980334.619,2022
KOR,208118879,2022
MYS,19230799.622,2022
MEX,1393336428,2022
NLD,56309480.896,2022
NOR,1385641.606,2022
PHL,708183,2022
IND,135590082.037,2022
SGP,17134383.19,2022
CHE,14030326.077,2022
THA,78973665.566,2022
GBR,21383001.668,2022
USA,5019468892,2022
AUT,90820.179,2022
BEL,14813123.923,2022
CAN,2197706.192,2022
CHN,230727369,2022
CZE,747094,2022
FRA,23671120.57,2022
DEU,18759320.214,2022
HKG,239967.296,2022
HUN,484333,2022
IRL,3925506.243,2022
ISR,3644000,2022
ITA,28519939.293,2022
JPN,480310.957,2022
KOR,4635754,2022
MYS,13618666.686,2022
NLD,37156620.83,2022
NOR,5004271.503,2022
PHL,39676,2022
IND,20212053.582,2022
SGP,8106509.173,2022
CHE,3330218.301,2022
THA,8249473.637,2022
GBR,30222309.95,2022
USA,70112522,2022
AUT,12906141.895,2022
BEL,315350336.433,2022
CAN,68934314.847,2022
CHN,2216943776,2022
CZE,10963507,2022
FRA,334336029.892,2022
DEU,150152700.776,2022
HKG,135960199.654,2022
HUN,6128187,2022
IRL,30100049.292,2022
ISR,30727000,2022
ITA,188997094.92,2022
JPN,65749185.934,2022
KOR,62988219,2022
MYS,66210634.249,2022
NLD,157184643.235,2022
NOR,2446151.305,2022
PHL,3003881,2022
IND,611327554.961,2022
SGP,34724618.41,2022
CHE,17177102.506,2022
THA,38266476.036,2022
GBR,421712935.14,2022
USA,1094370545,2022
AUT,218877.211,2022
BEL,2978169.064,2022
CAN,2458422.841,2022
CHN,148268138,2022
CZE,20511,2022
FRA,5186693.262,2022
DEU,4451390.447,2022
HUN,529810,2022
IRL,75046.564,2022
ISR,47000,2022
ITA,15297621.652,2022
JPN,399617.804,2022
KOR,1359970,2022
MYS,5811162.653,2022
NLD,6279692.282,2022
NOR,83954.304,2022
IND,17683275.657,2022
SGP,13495.648,2022
CHE,270309.101,2022
THA,674.993,2022
GBR,7249506.399,2022
USA,32751875,2022
AUT,208355269.984,2022
BEL,434864182.781,2022
CAN,22145652.601,2022
CHN,946569700,2022
CZE,446801846,2022
FRA,484828804.051,2022
DEU,2751336272.756,2022
HKG,106973161.868,2022
HUN,125184665,2022
IRL,34807734.784,2022
ISR,12531000,2022
ITA,771486909.322,2022
JPN,221966621.289,2022
KOR,97971563,2022
MYS,67949439.089,2022
MEX,2528083,2022
NLD,1103545925.871,2022
NOR,237389441.137,2022
PHL,5865342,2022
IND,72364046.385,2022
SGP,26375676.452,2022
VNM,38944268.346,2022
CHE,291852714.883,2022
THA,36360257.663,2022
GBR,374937417.31,2022
USA,383068124,2022
AUT,2106881.781,2022
BEL,6196599.062,2022
CAN,667556.997,2022
CHN,2197734,2022
CZE,3230223,2022
FRA,1317841.934,2022
DEU,95149288.66,2022
HUN,142422,2022
IRL,437550.13,2022
ISR,9000,2022
ITA,3591299.146,2022
JPN,48555.818,2022
KOR,22489,2022
MYS,78113.163,2022
NLD,177112779.816,2022
NOR,188535452.316,2022
IND,426466.707,2022
SGP,9992.263,2022
CHE,1155582.428,2022
THA,4596.308,2022
GBR,18450595.701,2022
USA,1552883,2022
AUT,507.569,2022
BEL,57422.69,2022
CAN,102618.04,2022
FRA,25170.659,2022
DEU,205024.765,2022
IRL,409485.331,2022
ISR,23000,2022
ITA,1682.772,2022
KOR,2260,2022
MYS,46.807,2022
NLD,1511328.022,2022
NOR,5782.269,2022
PHL,6807,2022
CHE,301680.702,2022
GBR,80883330.458,2022
USA,164093,2022
BEL,1335.164,2022
FRA,1007298.623,2022
DEU,3060.166,2022
IRL,377660.095,2022
KOR,28933,2022
MYS,47.943,2022
NLD,10193.511,2022
CHE,19411.689,2022
AUT,5954366.598,2022
BEL,4960912.588,2022
CAN,6466937.949,2022
CHN,502891976,2022
CZE,346132,2022
FRA,4615739.359,2022
DEU,14182981.815,2022
HKG,13422521.227,2022
HUN,129671,2022
IRL,14245.642,2022
ISR,881000,2022
ITA,8785403.596,2022
JPN,60857907.818,2022
KOR,279921521,2022
MYS,218532274.244,2022
NLD,8402847.877,2022
NOR,101427.252,2022
PHL,2645205,2022
IND,79664026.897,2022
SGP,518900765.514,2022
CHE,533681.641,2022
THA,73046089.427,2022
GBR,16051495.643,2022
USA,63853207,2022
AUT,898822000.367,2022
BEL,1796138381.035,2022
CAN,510546411.242,2022
CHN,4552942148,2022
CZE,1221835912,2022
FRA,1917231674.783,2022
DEU,13459976908.207,2022
HKG,222611510.209,2022
HUN,490407268,2022
IRL,336620935.89,2022
ISR,79824000,2022
ITA,2454052597.416,2022
JPN,478582560.198,2022
KOR,315679793,2022
MYS,230556173.353,2022
MEX,86131565,2022
NLD,6478011530.401,2022
NOR,6033420521.431,2022
PHL,25322837,2022
IND,466686327.748,2022
SGP,409992516.434,2022
VNM,223278790.816,2022
CHE,713574441.323,2022
THA,225107476.255,2022
GBR,1800283188.934,2022
USA,2650651454,2022
AUT,8070674083.64,2022
BEL,57274498519.11,2022
CAN,3038000696.199,2022
CHN,46143668124,2022
CZE,11232501673,2022
DEU,124817978796.328,2022
HKG,3859133833.369,2022
HUN,6322351880,2022
IRL,7545819295.105,2022
ISR,2082992000,2022
ITA,66457286911.609,2022
JPN,6414079138.512,2022
KOR,5345162093,2022
MYS,2570567900.954,2022
MEX,1245570451,2022
NLD,62136469476.628,2022
NOR,25174858555.828,2022
PHL,736782829,2022
IND,8048229951.848,2022
SGP,4072856056.311,2022
VNM,3620443936.018,2022
CHE,21008320933.422,2022
THA,2161545728.11,2022
GBR,30709405100.901,2022
USA,46928790273,2022
AUT,2456188.542,2022
BEL,17618688.604,2022
CAN,7976139.89,2022
CHN,154534566,2022
CZE,6575828,2022
FRA,719491943.391,2022
DEU,30108134.104,2022
HUN,1687448,2022
IRL,125145.352,2022
ISR,318000,2022
ITA,38306704.732,2022
JPN,19869633.869,2022
KOR,59841805,2022
MYS,56221938.831,2022
NLD,42997496.165,2022
NOR,7580662.42,2022
PHL,212178,2022
IND,9819505.378,2022
SGP,94766281.02,2022
CHE,2006216.933,2022
THA,38095260.45,2022
GBR,8348228.341,2022
USA,147836388,2022
BEL,122380.632,2022
CAN,284363.751,2022
CZE,1360609,2022
FRA,7918832.714,2022
DEU,2115584.841,2022
HUN,35083,2022
IRL,222837.727,2022
ITA,58030.351,2022
KOR,99,2022
NLD,2142417.96,2022
SGP,6278.53,2022
CHE,348538.091,2022
GBR,15876.954,2022
USA,2381960,2022
AUT,2746278.167,2022
BEL,12020846.895,2022
CAN,12302166.797,2022
CHN,3262001474,2022
CZE,409954,2022
FRA,90512807.941,2022
DEU,20341870.738,2022
HKG,965404.326,2022
HUN,6505274,2022
IRL,1286505.299,2022
ISR,7232000,2022
ITA,34796586.158,2022
JPN,88385261.866,2022
KOR,39190009,2022
MYS,374190857.65,2022
NLD,26305203.218,2022
NOR,421993.505,2022
PHL,53753,2022
IND,876898581.78,2022
SGP,54551056.237,2022
CHE,2814151.377,2022
THA,37244426.707,2022
GBR,38251151.565,2022
USA,180231016,2022
AUT,2000099.491,2022
BEL,96889032.338,2022
CAN,40835998.464,2022
CHN,583253433,2022
CZE,1781178,2022
FRA,563692853.131,2022
DEU,56244354.938,2022
HKG,10307343.792,2022
HUN,1380699,2022
IRL,10840952.415,2022
ISR,1845000,2022
ITA,64098676.268,2022
JPN,32976404.289,2022
KOR,10968713,2022
MYS,23687355.489,2022
MEX,705631,2022
NLD,111546458.089,2022
NOR,16807126.52,2022
PHL,7287,2022
IND,74478892.458,2022
SGP,35417486.397,2022
CHE,3073662.942,2022
THA,25629155.477,2022
GBR,73329569.804,2022
USA,133508144,2022
AUT,70714571.174,2022
BEL,86539662.187,2022
CAN,34850890.408,2022
CHN,1251750949,2022
CZE,173976192,2022
FRA,237870846.58,2022
DEU,633712052.693,2022
HKG,46499218.824,2022
HUN,91639368,2022
IRL,12908758.721,2022
ISR,32238000,2022
ITA,289192072.088,2022
JPN,289465550.535,2022
KOR,120543041,2022
MYS,30954957.969,2022
MEX,604164,2022
NLD,200559076.051,2022
NOR,17170539.986,2022
PHL,1569561,2022
IND,249429245.601,2022
SGP,10072911.249,2022
CHE,90771992.838,2022
THA,42764559.035,2022
GBR,144021204.853,2022
USA,1236236366,2022
AUT,4982185.784,2022
BEL,19892744.445,2022
CAN,2523478.881,2022
CHN,453677381,2022
CZE,414882,2022
FRA,14118199.479,2022
DEU,25190088.469,2022
HKG,1370522.447,2022
HUN,121161,2022
IRL,8036085.782,2022
ISR,49000,2022
ITA,5212382.215,2022
JPN,1992834.192,2022
KOR,3707220,2022
MYS,25951378.428,2022
NLD,56682597.087,2022
NOR,4074014.891,2022
PHL,8574,2022
IND,121667251.451,2022
SGP,976222.194,2022
CHE,2189645.191,2022
THA,10114198.621,2022
GBR,34253462.511,2022
USA,68310501,2022
AUT,2569855.664,2022
BEL,11733205.39,2022
CHN,158130223,2022
CZE,39409480,2022
FRA,13840190.285,2022
DEU,143665610.643,2022
HUN,1902316,2022
IRL,2539904.855,2022
ITA,44289559.455,2022
JPN,2767696.832,2022
KOR,78256248,2022
MYS,1560265.791,2022
NLD,40472994.252,2022
NOR,92645.996,2022
IND,2903843.899,2022
CHE,78140971.281,2022
THA,4992707.018,2022
GBR,9363071.502,2022
USA,14006996,2022
AUT,60536649991.05,2022
BEL,91346680307.981,2022
CAN,5617572616.188,2022
CHN,116226631561,2022
CZE,79220952907,2022
FRA,88296540906.335,2022
HKG,8473296404.678,2022
HUN,37724929701,2022
IRL,26577652270.372,2022
ISR,1880346000,2022
ITA,81571157111.725,2022
JPN,19552223179.458,2022
KOR,10042738002,2022
MYS,6823370558.998,2022
MEX,8244694335,2022
NLD,187847251856.731,2022
NOR,74618850050.345,2022
PHL,2779331334,2022
IND,10441962732.885,2022
SGP,8100612037.751,2022
VNM,8968702866.644,2022
CHE,53295805187.973,2022
THA,4781865243.573,2022
GBR,41374135388.683,2022
USA,72549705243,2022
AUT,27666559.213,2022
BEL,677130500.242,2022
CAN,229040510.291,2022
CHN,7926010749,2022
CZE,22422207,2022
FRA,249942821.097,2022
DEU,314675232.44,2022
HKG,42432990.532,2022
HUN,14928135,2022
IRL,69716910.796,2022
ISR,21583000,2022
ITA,236548307.178,2022
JPN,106363910.888,2022
KOR,209453079,2022
MYS,350758974.661,2022
MEX,1711852,2022
NLD,1283623656.774,2022
NOR,85025788.401,2022
PHL,3021319,2022
IND,1008725640.699,2022
SGP,57831104.345,2022
VNM,302260991.759,2022
CHE,29273728.241,2022
THA,102657345.942,2022
GBR,553293312.161,2022
USA,974496999,2022
AUT,986442.251,2022
BEL,163968091.879,2022
CAN,174283.867,2022
CHN,18014726,2022
CZE,462020,2022
FRA,467956539.932,2022
DEU,60030041.757,2022
HKG,3028494.145,2022
HUN,1572675,2022
IRL,140610512.874,2022
ISR,52733000,2022
ITA,2040076181.328,2022
JPN,118932658.51,2022
KOR,1651254,2022
MYS,308475.897,2022
NLD,747546778.561,2022
NOR,2558245.223,2022
IND,587453934.059,2022
SGP,15197880.292,2022
CHE,6110152.872,2022
THA,419538.898,2022
GBR,683763233.01,2022
USA,189836229,2022
BEL,5921.548,2022
CAN,14411.226,2022
CHN,42623978,2022
CZE,262,2022
FRA,47988.485,2022
DEU,347243.065,2022
HKG,1222146.619,2022
ISR,3000,2022
ITA,697545.731,2022
JPN,9383957.454,2022
KOR,12923533,2022
MYS,2580839.75,2022
NLD,1233312.654,2022
PHL,541204,2022
IND,1466214.071,2022
SGP,4593710.824,2022
CHE,42125.155,2022
THA,3053345.215,2022
GBR,372327.573,2022
USA,10153112,2022
AUT,756787847.883,2022
BEL,1683126453.854,2022
CAN,115082951.785,2022
CHN,12988405082,2022
CZE,626947379,2022
FRA,3867356140.44,2022
DEU,9052723436.776,2022
HKG,153028687.815,2022
HUN,760918440,2022
IRL,407329959.604,2022
ISR,666626000,2022
ITA,7025206019.017,2022
JPN,344174306.982,2022
KOR,1232281276,2022
MYS,129793239.384,2022
MEX,50722581,2022
NLD,3360297291.163,2022
NOR,565671928.883,2022
PHL,35716264,2022
IND,838516956.564,2022
SGP,1193989262.857,2022
VNM,393427038.211,2022
CHE,772034315.348,2022
THA,136555257.892,2022
GBR,1089438014.029,2022
USA,2169894109,2022
AUT,1190726.314,2022
BEL,2097364.761,2022
CAN,27918151.088,2022
CHN,990089,2022
CZE,366035,2022
FRA,100034558.753,2022
DEU,15713040.434,2022
HKG,88017.531,2022
HUN,5408,2022
IRL,57510.145,2022
ITA,758272.939,2022
JPN,52852.457,2022
KOR,221805,2022
MYS,1048.834,2022
NLD,7264033.702,2022
NOR,3199542.978,2022
PHL,23622,2022
IND,42139.264,2022
SGP,4568.182,2022
CHE,1133461.668,2022
THA,199061.432,2022
GBR,2908523.36,2022
USA,7373134,2022
AUT,184221.38,2022
BEL,981959.973,2022
CAN,6616588.969,2022
CHN,22751352,2022
CZE,50195,2022
FRA,8951135.752,2022
DEU,4171354.556,2022
HKG,736647.134,2022
HUN,271288,2022
IRL,458905.956,2022
ISR,47000,2022
ITA,1872800.654,2022
JPN,8582219.91,2022
KOR,2766389,2022
MYS,859964.842,2022
MEX,455821,2022
NLD,9521815.245,2022
NOR,412179.118,2022
IND,4169471.048,2022
SGP,621400.386,2022
CHE,143979.711,2022
THA,3706592.934,2022
GBR,11876444.706,2022
USA,176506286,2022
AUT,81416.455,2022
BEL,651716.585,2022
CAN,2084735.919,2022
CZE,17505,2022
FRA,8603004.285,2022
DEU,7353339.46,2022
HKG,32937433.275,2022
HUN,1219353,2022
IRL,743704.011,2022
ISR,43000,2022
ITA,8493891.303,2022
JPN,150150452.443,2022
KOR,468981627,2022
MYS,23891590.524,2022
MEX,657420,2022
NLD,2446790.083,2022
NOR,225542.243,2022
PHL,16764908,2022
IND,588960.666,2022
SGP,445280853.411,2022
CHE,9175538.855,2022
THA,11239098.493,2022
GBR,1820969.889,2022
AUT,28065966.869,2022
BEL,111951574.705,2022
CAN,194193388.453,2022
CHN,4366063493,2022
CZE,18566851,2022
FRA,74046023.222,2022
DEU,354383821.86,2022
HKG,202364498.479,2022
HUN,6752706,2022
IRL,17700739.703,2022
ISR,34738000,2022
ITA,198957401.721,2022
JPN,332658433.526,2022
KOR,322762989,2022
MYS,62232969.633,2022
MEX,2988359168,2022
NLD,167627131.526,2022
NOR,38854471.548,2022
PHL,2162972,2022
IND,497964464.609,2022
SGP,46176764.424,2022
CHE,36186165.988,2022
THA,141925236.966,2022
GBR,71609453.886,2022
USA,10236696154,2022
AUT,2686210.167,2022
BEL,233571936.96,2022
CAN,23022403.251,2022
CHN,2283328587,2022
CZE,2642474,2022
FRA,178820214.641,2022
DEU,203084647.384,2022
HKG,31979233.009,2022
HUN,3482168,2022
IRL,19513329.143,2022
ISR,386000,2022
ITA,109681004.555,2022
JPN,8880505.486,2022
KOR,33884187,2022
MYS,48745031.647,2022
MEX,266303,2022
NLD,474440280.188,2022
NOR,745335.239,2022
PHL,701453,2022
IND,594808570,2022
SGP,11484495.386,2022
CHE,3432135.688,2022
THA,33877295.196,2022
GBR,36359015.797,2022
USA,120301991,2022
AUT,3596416.962,2022
BEL,21120865.321,2022
CAN,41158572.67,2022
CHN,577270219,2022
CZE,1762383,2022
FRA,11008848.513,2022
DEU,29063182.733,2022
HKG,3789067.344,2022
HUN,746758,2022
IRL,5420827.926,2022
ISR,3990000,2022
